test_loss_mean,test_loss_std,test_acc_mean,test_acc_std,test_clf_auroc_mean,test_clf_auroc_std,test_expl_auroc_mean,test_expl_auroc_std,test_jaccard_mean,test_jaccard_std,experiment
1.1304040260668156,0.0005953385704840274,0.2992592592592593,0.01283000598199167,0.8597472222222221,0.003331338813005461,NaN,NaN,NaN,NaN,vanilla_gcn_mean
0.5534205924140082,0.0690553758668238,0.8411111111111111,0.10154972023108853,0.9774893518518519,0.01958378557069103,0.8256116606539073,0.11666061900370084,0.6302381773999421,0.10112345555369344,bcos_gcn_mean_readout_then_agg
