test_loss_mean,test_loss_std,test_acc_mean,test_acc_std,test_clf_auroc_mean,test_clf_auroc_std,test_expl_auroc_mean,test_expl_auroc_std,test_jaccard_mean,test_jaccard_std,experiment
0.0011673221158950279,0.0018913617781677744,0.9996296296296295,0.0006415002990995564,1.0,0.0,NaN,NaN,NaN,NaN,vanilla_gine_mean
0.0009997785909662425,0.001089834531769214,0.9996296296296295,0.0006415002990995564,1.0,0.0,0.9690194727097787,0.038939662749349416,0.8808665805871688,0.07517851058347062,bcos_gine_mean_readout_then_agg
0.0006863345406964072,0.0008909721824699565,0.9996296296296295,0.0006415002990995564,1.0,0.0,0.9811016236263375,0.023874489669193595,0.8940497650497651,0.04895322614669409,bcos_gine_mean_agg_then_readout
