test_loss_mean,test_loss_std,test_acc_mean,test_acc_std,test_clf_auroc_mean,test_clf_auroc_std,experiment
0.5910987363341177,0.06710851281894578,0.7437145174371452,0.03545416544102904,0.8090851685215882,0.02520114822292351,vanilla_gin_mean
0.595449730765984,0.009100260409973348,0.6909975669099757,0.03584165416704681,0.7618991238456075,0.016200910582865467,bcos_gin_mean_readout_then_agg
0.5991983242085187,0.020665767777765746,0.6658556366585563,0.028200062693777332,0.7360249427736996,0.025035438814599242,bcos_gin_mean_agg_then_readout
