test_loss_mean,test_loss_std,test_acc_mean,test_acc_std,test_clf_auroc_mean,test_clf_auroc_std,experiment
0.13099245031771337,0.0030011090029693904,0.9666018158236057,0.0026230041646179278,0.7287075539501195,0.018238186377981674,vanilla_gine_mean
0.13010628852901446,0.0020411963660007465,0.9656290531776913,0.0020249669255507055,0.755505852374552,0.010585148937872813,bcos_gine_mean_readout_then_agg
0.12293923059635435,0.0021175509528560113,0.9658722438391699,0.0013828406379079053,0.7844244114956691,0.005019196775487311,bcos_gine_mean_agg_then_readout
