experiment_id,dataset,split,model_name,commit,metric_name,metric_value,seed,B,epoch
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5670,42,NaN,78
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5817,42,NaN,78
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5337,42,NaN,79
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5732,42,NaN,79
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4667,42,NaN,80
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5005,42,NaN,80
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4709,42,NaN,81
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5121,42,NaN,81
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4731,42,NaN,82
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5101,42,NaN,82
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4659,42,NaN,83
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5026,42,NaN,83
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4738,42,NaN,84
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5022,42,NaN,84
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4830,42,NaN,85
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5071,42,NaN,85
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4650,42,NaN,86
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.4972,42,NaN,86
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4753,42,NaN,87
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5137,42,NaN,87
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5498,42,NaN,88
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5825,42,NaN,88
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4593,42,NaN,89
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.4907,42,NaN,89
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4855,42,NaN,90
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5188,42,NaN,90
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5048,42,NaN,91
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5239,42,NaN,91
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4614,42,NaN,92
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5004,42,NaN,92
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4945,42,NaN,93
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5192,42,NaN,93
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4614,42,NaN,94
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.4898,42,NaN,94
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4979,42,NaN,95
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5299,42,NaN,95
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5244,42,NaN,96
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5586,42,NaN,96
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4780,42,NaN,97
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5051,42,NaN,97
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4844,42,NaN,98
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5069,42,NaN,98
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4605,42,NaN,99
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.4941,42,NaN,99
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4655,42,NaN,100
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.4971,42,NaN,100
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.4512,42,NaN,101
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.4892,42,NaN,101
gnn_reg_cip,ZINC_SMALL,test,VanillaGNN,N/A,mae,0.5157,42,NaN,101
gnn_reg_cip,ZINC_SMALL,test,VanillaGNN,N/A,r2,0.6869,42,NaN,101
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,1.3019,42,NaN,1
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,1.2684,42,NaN,1
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,1.0800,42,NaN,2
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,1.0343,42,NaN,2
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.8515,42,NaN,3
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.8367,42,NaN,3
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.7637,42,NaN,4
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.7667,42,NaN,4
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.7222,42,NaN,5
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.7238,42,NaN,5
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6700,42,NaN,6
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6733,42,NaN,6
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6449,42,NaN,7
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6472,42,NaN,7
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6352,42,NaN,8
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6390,42,NaN,8
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6222,42,NaN,9
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6310,42,NaN,9
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5993,42,NaN,10
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6124,42,NaN,10
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5954,42,NaN,11
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6079,42,NaN,11
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6040,42,NaN,12
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6175,42,NaN,12
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5895,42,NaN,13
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6028,42,NaN,13
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5929,42,NaN,14
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6069,42,NaN,14
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5919,42,NaN,15
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6061,42,NaN,15
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6126,42,NaN,16
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6297,42,NaN,16
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5906,42,NaN,17
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6072,42,NaN,17
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5797,42,NaN,18
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5946,42,NaN,18
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5766,42,NaN,19
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5942,42,NaN,19
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5829,42,NaN,20
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6034,42,NaN,20
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5984,42,NaN,21
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6177,42,NaN,21
