experiment_id,dataset,split,model_name,commit,metric_name,metric_value,seed,B,epoch
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5698,42,NaN,31
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5936,42,NaN,31
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5729,42,NaN,32
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5983,42,NaN,32
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5613,42,NaN,33
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5863,42,NaN,33
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5731,42,NaN,34
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5977,42,NaN,34
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5647,42,NaN,35
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5896,42,NaN,35
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5783,42,NaN,36
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6050,42,NaN,36
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5571,42,NaN,37
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5824,42,NaN,37
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5651,42,NaN,38
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5914,42,NaN,38
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5579,42,NaN,39
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5833,42,NaN,39
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5535,42,NaN,40
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5804,42,NaN,40
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5700,42,NaN,41
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5963,42,NaN,41
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5551,42,NaN,42
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5807,42,NaN,42
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5513,42,NaN,43
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5782,42,NaN,43
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5598,42,NaN,44
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5849,42,NaN,44
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5648,42,NaN,45
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5855,42,NaN,45
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6547,42,NaN,46
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6739,42,NaN,46
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5499,42,NaN,47
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5775,42,NaN,47
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5589,42,NaN,48
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5821,42,NaN,48
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5497,42,NaN,49
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5774,42,NaN,49
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5469,42,NaN,50
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5742,42,NaN,50
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5482,42,NaN,51
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5773,42,NaN,51
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5507,42,NaN,52
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5791,42,NaN,52
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5453,42,NaN,53
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5729,42,NaN,53
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5813,42,NaN,54
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6077,42,NaN,54
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5674,42,NaN,55
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5975,42,NaN,55
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5457,42,NaN,56
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5704,42,NaN,56
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5574,42,NaN,57
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5859,42,NaN,57
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5453,42,NaN,58
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5719,42,NaN,58
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5430,42,NaN,59
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5700,42,NaN,59
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5470,42,NaN,60
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5760,42,NaN,60
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5416,42,NaN,61
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5723,42,NaN,61
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5569,42,NaN,62
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5776,42,NaN,62
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5412,42,NaN,63
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5712,42,NaN,63
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5389,42,NaN,64
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5675,42,NaN,64
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5608,42,NaN,65
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5903,42,NaN,65
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5700,42,NaN,66
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5869,42,NaN,66
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5459,42,NaN,67
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5753,42,NaN,67
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5404,42,NaN,68
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5707,42,NaN,68
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5374,42,NaN,69
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5695,42,NaN,69
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5527,42,NaN,70
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5833,42,NaN,70
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5462,42,NaN,71
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5754,42,NaN,71
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5520,42,NaN,72
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5716,42,NaN,72
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5354,42,NaN,73
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5642,42,NaN,73
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5417,42,NaN,74
